Order_ID,Order_Date,Ship_Days,Ship_Date,Customer_ID,Customer_Name,Customer_Age,Customer_Gender,Segment,Region,Country,State,City,Category,Product,Quantity,Unit_Price,Discount,Total_Sales,Profit,Profit_Margin,Shipping_Cost,Order_Priority,Delivery_Status,Return_Reason,zscore_sales,zscore_profit,GMV,Efective_Price,Delivery_Statuses,Order_Month,Cohort_Month
ORD-2612,2025-03-22,6,2025-03-28,CUST-2055,Jennifer Saunders,37,Male,Corporate,North,United States,Maryland,Lisachester,Furniture,Binder,1,497,0.3324112522625626,331.7916076255064,50.6304782311169,0.152597223882358,14.456391572118136,Medium,Pending,,-0.7623503684294034,-0.653479979383063,497,331.7916076255064,-6,2025-03,2025-03
ORD-2613,2025-10-23,1,2025-10-24,CUST-1280,Mark Meyer,21,Female,Corporate,West,United States,New Hampshire,Andrewborough,Office Supply,Desk Organizer,6,262,0.4064736568651875,933.0234114079252,66.79735625802515,0.0715923688958977,9.216120666964818,High,Cancelled,,-0.057604935185872355,-0.5487563179907916,1572,155.5039019013209,-1,2025-10,2025-10
ORD-2614,2025-06-06,7,2025-06-13,CUST-7319,Jessica Rhodes,25,Female,Corporate,South,United States,Oklahoma,Johnfurt,Technology,CPU,3,319,0.3845407563559551,588.994496167351,100.21647424146474,0.1701484052798181,12.638326898141958,Low,Delivered,,-0.46086505115815096,-0.3322783814404534,957,196.33149872245033,-7,2025-06,2025-06
ORD-2615,2025-06-15,1,2025-06-16,CUST-6777,Roy Robinson,46,Male,Home Office,East,United States,South Carolina,Bishopmouth,Furniture,Bookshelf,1,44,0.5594295969227353,19.385097735399647,2.313953521551857,0.1193676479291762,14.610206198698332,Medium,Delivered,,-1.128543673200552,-0.9664583642582449,44,19.385097735399647,-1,2025-06,2025-06
ORD-2616,2025-05-17,4,2025-05-21,CUST-6565,Stephanie Daugherty,52,Male,Home Office,Central,United States,Colorado,Lake Alicia,Furniture,Office Chair,10,53,0.2541650385360144,395.29252957591234,34.075704643276936,0.0862037658031,8.403842009491463,Medium,Delivered,,-0.6879165402956244,-0.7607162992682711,530,39.52925295759124,-4,2025-05,2025-05
ORD-2617,2024-12-11,2,2024-12-13,CUST-1606,Connie Ryan,29,Male,Home Office,North,United States,Oklahoma,Taylorshire,Technology,Computer,1,222,0.3110041218604633,152.95708494697715,29.26026554415326,0.1912972227098626,10.78104555110172,High,Returned,Late Delivery,-0.9719746969680687,-0.7919091129229785,222,152.95708494697715,-2,2024-12,2024-12
ORD-2618,2025-02-13,6,2025-02-19,CUST-4139,Yvonne Dodson,27,Female,Corporate,North,United States,Oregon,Kerrchester,Office Supply,Pen Set,4,445,0.0077937297096142,1766.1271611168868,290.9484939557447,0.1647381345812896,15.743784990548054,Critical,Cancelled,,0.9189336632910784,0.9032202359164173,1780,441.5317902792217,-6,2025-02,2025-02
ORD-2619,2025-08-21,6,2025-08-27,CUST-1232,Larry Carr,28,Female,Home Office,North,United States,Oklahoma,Parkerside,Technology,Printer,1,31,0.4096062765243508,18.30220542774512,2.130120085071761,0.116385978371908,5.697360408508731,Critical,Cancelled,,-1.129813006265957,-0.9676491761467542,31,18.302205427745125,-6,2025-08,2025-06
ORD-2620,2025-08-25,4,2025-08-29,CUST-5787,Timothy Smith,35,Female,Consumer,South,United States,Missouri,Jessicafurt,Office Supply,Filing Cabinet,10,111,0.0439440092920204,1061.2221496858572,228.37268476392416,0.2151978120994996,15.33670213084378,High,Delivered,,0.0926656838674924,0.4978749464768312,1110,106.12221496858574,-4,2025-08,2025-08
ORD-2621,2025-09-26,3,2025-09-29,CUST-4311,Alexandra Wolf,54,Female,Home Office,West,United States,New Jersey,Lake Kayla,Furniture,Office Chair,4,139,0.3845542017142831,342.1878638468586,38.81957375274688,0.1134452090624699,6.609233606622171,High,Delivered,,-0.7501641965590292,-0.7299870922140385,556,85.54696596171465,-3,2025-09,2025-09
ORD-2622,2025-09-10,2,2025-09-12,CUST-5963,Monica Clarke,23,Male,Corporate,East,United States,Mississippi,Blackwellburgh,Technology,Computer,6,460,0.1486656728330878,2349.6827429806776,534.4526568201305,0.2274573699009907,12.747602255625864,High,Returned,Incorrect Item,1.6029595727240218,2.4805592531945244,2760,391.61379049677964,-2,2025-09,2025-09
ORD-2623,2025-06-15,7,2025-06-22,CUST-2931,Kyle Garcia,22,Female,Corporate,North,United States,West Virginia,Riversfort,Technology,Laptop,5,305,0.0321875347672156,1475.914009479996,330.190532939846,0.223719356831758,12.399656449578908,Medium,Delivered,,0.5787547306454466,1.1574171189555142,1525,295.18280189599926,-7,2025-06,2025-06
ORD-2624,2025-10-15,5,2025-10-20,CUST-6094,David Brown,49,Male,Home Office,North,United States,Hawaii,Brookstown,Furniture,Office Chair,1,27,0.0089909348822167,26.757244758180143,4.354084884213767,0.1627254571075614,18.860605846657748,Medium,Pending,,-1.1199022691450462,-0.9532430715057693,27,26.75724475818015,-5,2025-10,2025-10
ORD-2625,2024-12-19,4,2024-12-23,CUST-9676,Darlene Bernard,22,Male,Consumer,West,United States,West Virginia,Brewerland,Furniture,Bookshelf,7,410,0.5145229201836596,1393.3192190728969,136.69575024746027,0.0981079916046923,4.351043836817104,High,Cancelled,,0.4819396570200753,-0.09597775852929792,2870,199.04560272469953,-4,2024-12,2024-12
ORD-2626,2025-03-07,1,2025-03-08,CUST-9437,Joseph White,43,Male,Corporate,East,United States,Wyoming,Joanbury,Technology,Computer,2,160,0.1810150947890526,262.07516966750313,19.52869240983487,0.0745156148696234,10.693430640806852,High,Cancelled,,-0.8440698333076941,-0.854947008553554,320,131.0375848337516,-1,2025-03,2025-03
ORD-2627,2025-03-11,7,2025-03-18,CUST-6626,Carol Hamilton,35,Female,Consumer,North,United States,Mississippi,North Meganmouth,Technology,CPU,2,83,0.5842352663247942,69.01694579008416,14.09988897087018,0.2042960436666547,9.701456976908414,Critical,Pending,,-1.0703667470301028,-0.8901129924968411,166,34.50847289504208,-7,2025-03,2025-03
ORD-2628,2025-03-14,7,2025-03-21,CUST-5567,Wesley Smith,40,Male,Home Office,East,United States,California,North Jose,Furniture,Binder,9,417,0.2261848031244754,2904.128433873844,649.6140625903529,0.2236864096688129,17.2312636564043,Critical,Delivered,,2.2528637630551116,3.2265365558788037,3753,322.68093709709376,-7,2025-03,2025-03
ORD-2629,2025-03-26,1,2025-03-27,CUST-1221,Steven Ramos,58,Female,Corporate,East,United States,Delaware,New Alexander,Technology,Mouse,4,300,0.4458092758643185,665.0288689628178,57.61605961401773,0.0866369300687292,14.235830415588062,Critical,Pending,,-0.37173989733223434,-0.6082297054493168,1200,166.25721724070445,-1,2025-03,2025-03
ORD-2630,2025-01-13,6,2025-01-19,CUST-4344,Nicholas Francis,47,Male,Corporate,Central,United States,Alabama,Clarkmouth,Furniture,Binder,8,356,0.3433137813714164,1870.242350654206,141.99288954504678,0.0759221870338772,13.08483433011124,Low,Returned,Customer Changed Mind,1.0409742870506693,-0.0616646511238459,2848,233.78029383177574,-6,2025-01,2025-01
ORD-2631,2025-01-31,3,2025-02-03,CUST-9205,Micheal Wilkinson,19,Male,Corporate,Central,United States,West Virginia,East Christopherport,Furniture,Office Chair,7,168,0.5438345589214421,536.4505587083842,89.01321970716694,0.1659299599230257,6.079240575718908,Critical,Cancelled,,-0.5224554389850755,-0.40484933993896355,1176,76.63579410119773,-3,2025-01,2025-01
ORD-2632,2025-08-12,1,2025-08-13,CUST-5041,Jennifer Livingston,41,Male,Consumer,West,United States,Ohio,New Willieview,Technology,LCD Monitor,2,268,0.5899748628510886,219.7734735118165,21.67056635339045,0.0986041036122828,6.56865033752566,Medium,Delivered,,-0.8936545808154361,-0.8410726611850323,536,109.88673675590826,-1,2025-08,2025-08
ORD-2633,2025-03-30,5,2025-04-04,CUST-9364,Karen Garcia,57,Male,Home Office,North,United States,Michigan,North Teresamouth,Technology,Computer,9,353,0.3826764036394684,1961.237065637409,355.23949010263897,0.1811303163328625,19.618848280971363,Medium,Delivered,,1.1476354939766364,1.3196759362596187,3177,217.91522951526764,-5,2025-03,2025-03
ORD-2634,2025-02-10,5,2025-02-15,CUST-7056,Cynthia Ward,26,Male,Home Office,Central,United States,Virginia,North Jenniferborough,Technology,Laptop,10,184,0.1066184252611108,1643.822097519556,164.959047339761,0.1003509124184884,3.9961142860687593,Low,Pending,,0.7755714284749519,0.08710248427311004,1840,164.38220975195563,-5,2025-02,2025-02
ORD-2635,2025-06-02,1,2025-06-03,CUST-9063,Kathleen Salazar,28,Female,Home Office,North,United States,Oklahoma,Kennethberg,Furniture,Binder,8,97,0.4446603916500055,430.9435360795957,58.68959159114616,0.1361885877789477,17.374589454774075,Medium,Cancelled,,-0.6461275266973039,-0.60127572218307,776,53.867942009949466,-1,2025-06,2025-06
ORD-2636,2025-04-21,1,2025-04-22,CUST-7038,Ashley Brock,58,Female,Corporate,East,United States,New Mexico,New Joy,Furniture,Bookshelf,5,277,0.2914046105626461,981.404614370735,225.67275003581867,0.2299487354464064,12.330611479504377,High,Delivered,,-0.0008939767362960404,0.48038566686596584,1385,196.28092287414702,-1,2025-04,2025-04
ORD-2637,2025-09-01,1,2025-09-02,CUST-1301,Joshua Conway,61,Female,Consumer,Central,United States,Illinois,Daniellechester,Furniture,Binder,1,52,0.0937205306014054,47.12653240872692,5.683143600493005,0.1205932902341144,17.31111865533166,Low,Returned,Not Specified,-1.096026016492015,-0.9446338709698083,52,47.126532408726916,-1,2025-09,2025-09
ORD-2638,2025-04-23,5,2025-04-28,CUST-1740,Jonathan Carroll,29,Male,Home Office,South,United States,Minnesota,Donaldbury,Office Supply,Pen Set,5,444,0.0381139004530751,2135.387140994173,331.72112570912344,0.1553447238399515,19.31077578094262,High,Cancelled,,1.3517688574058135,1.1673317900894515,2220,427.0774281988347,-5,2025-04,2025-01
ORD-2639,2025-01-24,2,2025-01-26,CUST-2325,Jose Kelley,32,Male,Corporate,East,United States,Hawaii,East Julia,Office Supply,Desk Organizer,5,426,0.4691310306689222,1130.7509046751957,254.00135861918372,0.2246306923735292,11.52598739500318,Critical,Pending,,0.1741651525409384,0.6638889757955418,2130,226.15018093503912,-2,2025-01,2025-01
ORD-2640,2025-09-10,3,2025-09-13,CUST-6603,Justin Lester,48,Male,Home Office,South,United States,Indiana,Port Lucas,Furniture,Bookshelf,2,25,0.1143466417661603,44.28266791169199,4.960434027592926,0.1120175062054745,7.569790794644007,Medium,Pending,,-1.0993595070100484,-0.9493153433277596,50,22.141333955845994,-3,2025-09,2025-09
ORD-2641,2024-12-09,4,2024-12-13,CUST-5818,Alejandro Wilson,55,Female,Corporate,Central,United States,Minnesota,Leeland,Furniture,Office Chair,4,217,0.535981543747705,402.7680200269921,24.416959738396173,0.0606228859400501,9.381504282751408,Low,Returned,Incorrect Item,-0.6791540002511516,-0.823282437839337,868,100.69200500674802,-4,2024-12,2024-12
ORD-2642,2024-11-26,7,2024-12-03,CUST-3895,Michael Martinez,28,Male,Consumer,West,United States,Utah,South Paultown,Furniture,Office Chair,2,281,0.4628226156595271,301.8936899993458,33.945155218274344,0.1124407576002926,9.078687106270053,Critical,Returned,Customer Changed Mind,-0.797395788146011,-0.7615619550439979,562,150.9468449996729,-7,2024-11,2024-11
ORD-2643,2025-06-14,7,2025-06-21,CUST-4146,Mackenzie Collins,18,Male,Corporate,West,United States,Vermont,Bateston,Office Supply,Desk Organizer,7,498,0.0942419247894095,3157.4726501841183,479.98216096013135,0.1520146693692319,17.718123943984565,High,Cancelled,,2.5498260633860177,2.127717489013628,3486,451.06752145487405,-7,2025-06,2025-04
ORD-2644,2025-05-10,2,2025-05-12,CUST-4189,Ricky Terrell,40,Male,Home Office,North,United States,Louisiana,Lake Daniellefurt,Furniture,Office Chair,1,154,0.2725942252442969,112.02048931237826,18.279774010138244,0.1631824153094315,10.094355078776896,High,Returned,Not Specified,-1.0199593156201805,-0.8630370867602872,154,112.02048931237827,-2,2025-05,2025-05
ORD-2645,2025-09-26,6,2025-10-02,CUST-5673,Dennis Goodwin,56,Female,Corporate,East,United States,South Carolina,North Randy,Office Supply,Filing Cabinet,9,367,0.0935390783853481,2994.0404240931957,341.197451655933,0.1139588660561493,3.158308763827678,High,Returned,Damaged Product,2.358255833305368,1.228716279292916,3303,332.6711582325772,-6,2025-09,2025-09
ORD-2646,2025-05-19,2,2025-05-21,CUST-7157,Krystal Newton,54,Female,Home Office,North,United States,New York,Newmanville,Technology,Laptop,5,432,0.5274743651508464,1020.6553712741716,203.2317698071857,0.1991188951011682,9.285532881060254,High,Returned,Damaged Product,0.045114553592647634,0.3350204571537076,2160,204.13107425483435,-2,2025-05,2025-05
ORD-2647,2025-04-10,5,2025-04-15,CUST-3743,Sarah Carter,41,Male,Corporate,West,United States,New York,New Rebeccaton,Furniture,Binder,5,235,0.4022245135625733,702.3861965639765,160.03839329238602,0.2278495706141187,2.8966700364042066,Medium,Returned,Late Delivery,-0.32795078661076166,0.055228123160956766,1175,140.4772393127953,-5,2025-04,2025-04
ORD-2648,2025-07-17,5,2025-07-22,CUST-8531,Derek Silva,56,Male,Home Office,North,United States,South Dakota,Lake Matthew,Office Supply,Filing Cabinet,9,481,0.0156638205153956,4261.191320988853,579.2757583888107,0.1359422083527533,13.13422037159413,Low,Delivered,,3.8435711512901682,2.7709084043056462,4329,473.46570233209474,-5,2025-07,2025-07
ORD-2649,2025-08-11,2,2025-08-13,CUST-6539,Danny Arnold,59,Female,Corporate,East,United States,Arkansas,Marissaberg,Furniture,Office Chair,10,199,0.0434632564311167,1903.5081197020777,229.59158731539657,0.1206149765998006,12.108065358652755,Low,Cancelled,,1.079967398646452,0.5057705919971422,1990,190.3508119702078,-2,2025-08,2025-08
ORD-2650,2025-09-21,5,2025-09-26,CUST-9311,Wyatt Ruiz,30,Female,Consumer,North,United States,Pennsylvania,East Maria,Technology,LCD Monitor,8,76,0.1827147849239966,496.9094107662101,83.67248603447804,0.1683857947175102,13.335659501301716,Low,Cancelled,,-0.5688043567604544,-0.439444837213952,608,62.113676345776256,-5,2025-09,2025-09
ORD-2651,2025-07-08,1,2025-07-09,CUST-4928,Michael Conrad,64,Female,Consumer,South,United States,Arizona,Victoriabury,Furniture,Office Chair,5,381,0.2305729443432553,1465.7585410260986,320.7872309998351,0.2188540759075292,15.331698637807444,Low,Returned,Customer Changed Mind,0.5668508027921506,1.0965056549922205,1905,293.15170820521973,-1,2025-07,2025-07
ORD-2652,2025-06-08,5,2025-06-13,CUST-8724,Robin Williams,41,Male,Corporate,South,United States,Tennessee,Brentchester,Technology,Printer,7,96,0.3398200655315482,443.6409159627996,54.39373055256912,0.1226075607443073,12.66404336130894,Critical,Pending,,-0.6312440484272744,-0.6291028818884512,672,63.37727370897137,-5,2025-06,2025-01
ORD-2653,2025-03-18,7,2025-03-25,CUST-1185,Rose Sanchez,29,Female,Home Office,Central,United States,North Carolina,Valerieborough,Office Supply,Filing Cabinet,4,51,0.3079284765393992,141.18259078596256,21.31670081911807,0.1509867519815873,15.221568039861385,Medium,Pending,,-0.9857763969721667,-0.8433648844781045,204,35.29564769649064,-7,2025-03,2025-03
ORD-2654,2025-07-05,2,2025-07-07,CUST-8066,Joseph Larsen,47,Female,Consumer,East,United States,Maryland,North Jose,Office Supply,Paper,8,492,0.3270982001213453,2648.5414843223843,410.14556648727023,0.1548571426632586,17.24397854571896,Low,Delivered,,1.9532725997802203,1.6753392462760637,3936,331.0676855402981,-2,2025-07,2025-07
ORD-2655,2025-05-03,7,2025-05-10,CUST-7130,Julie Johnson,20,Male,Home Office,North,United States,Alaska,East William,Technology,Mouse,3,89,0.5028045398844709,132.75118785084626,19.557050813369514,0.1473210984397594,19.629743275370124,Low,Delivered,,-0.9956594282372754,-0.8547633122428349,267,44.25039595028208,-7,2025-05,2025-05
ORD-2656,2025-11-05,5,2025-11-10,CUST-4821,Ashley Luna,36,Male,Corporate,North,United States,Rhode Island,Craigmouth,Furniture,Binder,9,337,0.0761661625127618,2801.988029098793,267.1108881984653,0.0953290611610416,12.847976077858933,Medium,Pending,,2.13313792127161,0.7488081503193817,3033,311.33200323319926,-5,2025-11,2025-11
ORD-2657,2025-04-12,3,2025-04-15,CUST-8394,Benjamin Reilly,65,Male,Consumer,North,United States,Alabama,Dianaton,Office Supply,Paper,8,364,0.5579149287948707,1287.3517273493364,284.005812914604,0.220612445597423,13.19681903892056,Low,Pending,,0.35772782159382255,0.8582478561349386,2912,160.91896591866706,-3,2025-04,2025-04
ORD-2658,2025-08-25,7,2025-09-01,CUST-1090,Jennifer Brown,55,Female,Consumer,Central,United States,New Jersey,New Adam,Furniture,Standing Desk,7,394,0.1314524773041035,2395.4540675952826,508.4920407059927,0.2122737595283766,12.659624907985224,Low,Cancelled,,1.6566113120244326,2.31239501227264,2758,342.20772394218324,-7,2025-08,2025-08
ORD-2659,2025-03-29,7,2025-04-05,CUST-5688,Benjamin Ingram,23,Female,Consumer,East,United States,New Hampshire,West Deborahmouth,Office Supply,Paper,8,301,0.0077638082979389,2389.3047496185627,542.7441605530336,0.2271556864563548,9.460497013322616,High,Delivered,,1.649403270576206,2.5342688579748702,2408,298.6630937023204,-7,2025-03,2025-03
ORD-2660,2025-06-11,4,2025-06-15,CUST-8443,Shelley Hess,53,Male,Corporate,East,United States,Kansas,South Sylviastad,Furniture,Standing Desk,7,191,0.1507453955937741,1135.453406091124,207.27048232325063,0.1825442428648776,4.970916563327618,Critical,Cancelled,,0.17967728010446302,0.36118189421590063,1337,162.20762944158915,-4,2025-06,2025-06
ORD-2661,2025-10-17,7,2025-10-24,CUST-7633,Paula Lewis,63,Male,Home Office,North,United States,Texas,East Christopher,Furniture,Standing Desk,4,215,0.3835174441100718,530.1749980653383,108.36458451440086,0.2043939923795616,7.110370948059637,Medium,Delivered,,-0.5298114582049602,-0.2794976318245032,860,132.54374951633457,-7,2025-10,2025-10
ORD-2662,2024-12-23,1,2024-12-24,CUST-1550,Dustin Mcpherson,53,Male,Consumer,East,United States,Tennessee,Amystad,Office Supply,Desk Organizer,8,429,0.3659285672956928,2176.1331570411826,396.1440545996052,0.1820403559946806,19.45366577358336,High,Cancelled,,1.3995300845254446,1.5846421068863068,3432,272.0166446301478,-1,2024-12,2024-12
ORD-2663,2025-07-18,1,2025-07-19,CUST-1854,Kevin Horne,39,Male,Corporate,North,United States,Oklahoma,West Dustin,Furniture,Binder,10,179,0.2986621997462997,1255.3946624541236,94.094057288353,0.0749517742129093,19.254268398610403,High,Returned,Late Delivery,0.3202687327647179,-0.3719373631456919,1790,125.53946624541236,-1,2025-07,2025-07
ORD-2664,2025-02-06,4,2025-02-10,CUST-5001,Roy Thompson,28,Male,Consumer,East,United States,Delaware,North Sharon,Technology,CPU,8,438,0.4033530872349302,2090.6507823288043,489.6333166773712,0.2342013887809431,10.14441299059292,Critical,Pending,,1.2993302733671472,2.1902344673500815,3504,261.33134779110054,-4,2025-02,2025-02
ORD-2665,2025-08-12,2,2025-08-14,CUST-4815,Miranda Spencer,26,Female,Consumer,Central,United States,Nevada,Owenhaven,Technology,CPU,7,143,0.0604008774798521,940.538721642668,146.78409416303455,0.1560638502013755,19.811806535582164,Low,Delivered,,-0.04879571961539991,-0.030628820381502234,1001,134.36267452038115,-2,2025-08,2025-08
ORD-2666,2024-12-25,1,2024-12-26,CUST-3313,Charles Cooper,64,Female,Home Office,North,United States,Virginia,Lindsayborough,Office Supply,Filing Cabinet,9,234,0.1167001270684949,1860.2295323937497,253.3112299739745,0.1361720290764402,18.211706135562714,Medium,Cancelled,,1.0292375693678042,0.6594185518560709,2106,206.6921702659722,-1,2024-12,2024-12
ORD-2667,2025-11-18,2,2025-11-20,CUST-3767,Joseph Young,36,Female,Consumer,Central,United States,Florida,Melissabury,Technology,Mouse,3,298,0.5336136656432365,416.9493829149465,86.95971927022445,0.2085618130965392,4.3629424177961695,Low,Delivered,,-0.6625310427336346,-0.4181512331102558,894,138.98312763831552,-2,2025-11,2025-11
ORD-2668,2025-05-08,5,2025-05-13,CUST-9237,Joseph Myers,43,Female,Corporate,South,United States,New Mexico,Port Conniefurt,Furniture,Binder,1,102,0.4957380796555693,51.434715875131936,3.8021833497736064,0.0739225109944063,3.871707551175103,Medium,Returned,Not Specified,-1.090976096304122,-0.9568181061734639,102,51.434715875131936,-5,2025-05,2025-05
ORD-2669,2025-10-25,3,2025-10-28,CUST-8491,Angela Bonilla,39,Male,Corporate,West,United States,Montana,Darrylville,Technology,Laptop,6,249,0.2082320795965789,1182.9012730827112,140.833945049752,0.1190580720931429,15.97717857971362,Critical,Pending,,0.2352942108275237,-0.06917190828850564,1494,197.15021218045186,-3,2025-10,2025-07
ORD-2670,2025-06-13,4,2025-06-17,CUST-4481,Kenneth Barrera,24,Male,Home Office,South,United States,Pennsylvania,Katrinaland,Furniture,Office Chair,3,424,0.4923018368795183,645.7920634892528,68.45370493440997,0.1059996070012854,15.88549861878213,High,Delivered,,-0.3942886891998637,-0.5380270418965107,1272,215.26402116308427,-4,2025-06,2025-06
ORD-2671,2024-12-22,5,2024-12-27,CUST-9858,Katrina Patterson,62,Female,Consumer,South,United States,New Hampshire,Turnermouth,Furniture,Bookshelf,7,109,0.1913844071070685,616.9736973773067,87.26493407290498,0.1414402825336954,14.01987636769216,High,Pending,,-0.42806869182641133,-0.4161741530831396,763,88.13909962532954,-5,2024-12,2024-12
ORD-2672,2025-08-20,1,2025-08-21,CUST-1066,Matthew Shah,22,Female,Home Office,North,United States,Kentucky,Lake Monicaside,Furniture,Binder,8,208,0.0233835162512215,1625.0898289579673,238.86445091548904,0.1469853829979679,6.532748630632569,Critical,Delivered,,0.7536140392616417,0.5658371197569558,1664,203.13622861974594,-1,2025-08,2025-08
ORD-2673,2025-05-04,3,2025-05-07,CUST-8036,Tina Ramos,29,Male,Consumer,West,United States,Nebraska,Johnsonhaven,Technology,LCD Monitor,2,129,0.2078071085060217,204.3857660054464,21.7805028614565,0.1065656541898133,12.711296639320537,Low,Cancelled,,-0.9116915784010231,-0.8403605290327271,258,102.1928830027232,-3,2025-05,2025-05
ORD-2674,2025-02-02,3,2025-02-05,CUST-8476,Nicole Lopez,50,Female,Consumer,South,United States,New Hampshire,Martinchester,Furniture,Binder,4,293,0.1502951893159498,995.8540381217068,99.8773952285275,0.1002932070415736,16.4730616969699,Critical,Cancelled,,0.016043193482302757,-0.33447482256390115,1172,248.96350953042673,-3,2025-02,2025-02
ORD-2675,2024-12-31,3,2025-01-03,CUST-4462,Corey Booker,58,Male,Home Office,North,United States,South Dakota,South Joshuaberg,Furniture,Binder,8,386,0.537647252363263,1427.7452847022437,237.85783840554376,0.166596829948662,8.117784238167198,Critical,Returned,Late Delivery,0.5222928325909476,0.5593166185526244,3088,178.46816058778046,-3,2024-12,2024-12
ORD-2676,2024-12-23,6,2024-12-29,CUST-2163,Latoya Dennis,33,Male,Consumer,North,United States,Texas,Port Chris,Office Supply,Filing Cabinet,9,281,0.4402031732066167,1415.7261749604663,191.66812806717635,0.1353850281623341,12.290763866062964,Critical,Cancelled,,0.5082044017247126,0.2601150301425862,2529,157.3029083289407,-6,2024-12,2024-12
ORD-2677,2025-11-17,4,2025-11-21,CUST-2666,Joseph Rowe,29,Female,Consumer,North,United States,Kentucky,East Ryan,Technology,CPU,7,413,0.0289831392070738,2807.209744552349,597.8582477162328,0.2129724182086614,15.157061402224398,Low,Cancelled,,2.1392586555648387,2.89127959266443,2891,401.0299635074785,-4,2025-11,2025-11
ORD-2678,2025-10-11,2,2025-10-13,CUST-5985,Brittany Daniels,33,Female,Corporate,Central,United States,Nebraska,Freemanview,Office Supply,Pen Set,7,53,0.084892431297526,339.5049079886178,49.96779146599141,0.147178406821932,4.851622183843834,High,Cancelled,,-0.7533090749184139,-0.6577726439460438,371,48.500701141231126,-2,2025-10,2025-10
ORD-2679,2025-08-03,3,2025-08-06,CUST-3843,John Robinson,39,Female,Corporate,South,United States,Colorado,North Jacob,Technology,Laptop,9,54,0.1199459038437468,427.706290731939,57.48740016052163,0.1344085916111795,4.844378904257189,High,Cancelled,,-0.649922126152451,-0.6090631186179208,486,47.52292119243767,-3,2025-08,2025-08
ORD-2680,2025-01-18,5,2025-01-23,CUST-6040,Jonathan Bishop,37,Female,Consumer,East,United States,Maryland,Kempbury,Furniture,Office Chair,1,319,0.3354280366398898,211.99845631187517,51.43654775881074,0.2426269919774387,14.009386705816237,Low,Returned,Damaged Product,-0.9027682169048395,-0.6482585289498788,319,211.99845631187515,-5,2025-01,2025-01
ORD-2681,2025-04-28,5,2025-05-03,CUST-7249,Elizabeth Randolph,27,Female,Corporate,East,United States,Connecticut,Meganborough,Furniture,Bookshelf,10,191,0.0429091863944748,1828.043453986553,267.9913013566402,0.1466000716625259,10.532046587093577,Low,Delivered,,0.9915100379418404,0.7545111740762597,1910,182.8043453986553,-5,2025-04,2025-04
ORD-2682,2025-01-22,4,2025-01-26,CUST-3313,Colleen Miller,33,Male,Home Office,South,United States,Texas,Aaronton,Technology,LCD Monitor,7,401,0.2526860815760505,2097.710169016026,480.31642753821706,0.2289717781954212,11.37945613084828,Critical,Pending,,1.3076050693743129,2.129882756783938,2807,299.67288128800374,-4,2025-01,2024-12
ORD-2683,2025-11-20,1,2025-11-21,CUST-4067,Kent Lee,25,Female,Consumer,East,United States,South Dakota,East Williamhaven,Furniture,Standing Desk,3,434,0.3674356336809962,823.598804947343,160.48239378784675,0.1948550590698188,11.0799579511959,Low,Returned,Late Delivery,-0.1858690942047685,0.0581042107684243,1302,274.53293498244767,-1,2025-11,2025-02
ORD-2684,2025-01-25,6,2025-01-31,CUST-6805,Jason Davis,33,Female,Corporate,South,United States,Connecticut,Joseton,Technology,Laptop,7,159,0.559988394596026,489.7329168146231,107.1997031928454,0.2188942166479353,2.8082202548720563,High,Delivered,,-0.5772164223020022,-0.2870433457760598,1113,69.96184525923186,-6,2025-01,2025-01
ORD-2685,2025-05-03,1,2025-05-04,CUST-2002,Teresa Thomas,60,Male,Home Office,South,United States,North Dakota,South Stacyborough,Technology,Mouse,1,448,0.3710296725921698,281.7787066787079,16.971173123208008,0.0602287281507009,16.43555777956435,High,Delivered,,-0.8209739530830733,-0.8715137682786618,448,281.7787066787079,-1,2025-05,2025-05
ORD-2686,2025-02-26,2,2025-02-28,CUST-2373,Deborah Davis,64,Female,Consumer,East,United States,Florida,Scottville,Furniture,Office Chair,4,123,0.3561251992507575,316.78640196862733,30.63045147048297,0.0966911814400304,7.109254447275127,High,Cancelled,,-0.7799390091084858,-0.7830335039925108,492,79.19660049215683,-2,2025-02,2025-02
ORD-2687,2025-07-05,1,2025-07-06,CUST-5077,John Mooney,40,Female,Corporate,South,United States,Arkansas,Port Joshuaville,Furniture,Binder,8,366,0.13730089567815,2525.982977454377,135.100125022832,0.0534841787251403,5.25630659123387,Medium,Returned,Not Specified,1.80961328655528,-0.10631368828981295,2928,315.7478721817971,-1,2025-07,2025-07
ORD-2688,2025-01-26,6,2025-02-01,CUST-4116,Virginia Richards,55,Female,Home Office,East,United States,Nebraska,East Matthew,Technology,Laptop,1,180,0.0730161057708077,166.85710096125462,22.391521697343855,0.1341957972920992,16.360503696201476,Medium,Pending,,-0.9556815256048002,-0.8364025521390274,180,166.85710096125462,-6,2025-01,2025-01
ORD-2689,2025-06-05,3,2025-06-08,CUST-4952,Frank Rogers,42,Female,Corporate,Central,United States,Michigan,South Jilltown,Furniture,Binder,4,24,0.5917993121231795,39.18726603617477,7.691256687080771,0.1962692850269466,18.155010493151128,Medium,Pending,,-1.1053321804110896,-0.931625981965686,96,9.796816509043692,-3,2025-06,2025-06
